name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
azurian;Azurian Attack;1982;Rait Electronics Ltd;YES;-;NO;-;-;
battlex;Battle Cross;1982;Omori Electric Co., Ltd.;YES;-;NO;-;-;
