name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
wrangler;"Wrangler (Spa)";1985;"Sony Spain";YES;msx;NO;-;-;
xanadu;"Xanadu - Dragon Slayer II (Jpn)";1987;"Nihon Falcom";YES;msx;NO;-;-;
xanaduk;"Xanadu - Dragon Slayer II (Kor)";1987;"Zemina";NO;xanadu;YES;xanadu;-;
xenon;"Xenon (Spa)";1988;"Dro Soft";YES;msx;NO;-;-;
xyzolog;"Xyzolog (Jpn)";1984;"Nidecom";YES;msx;NO;-;-;
xyzologa;"Xyzolog (Jpn, Alt)";1984;"Nidecom";NO;xyzolog;YES;xyzolog;-;
yakyukyo;"Yakyu Kyo (Jpn)";1985;"Hudson Soft";YES;msx;NO;-;-;
hades;"Yami no Ryuuou - Hades no Monshou (Jpn)";1986;"Casio";YES;msx;NO;-;-;
hadesa;"Yami no Ryuuou - Hades no Monshou (Jpn, Alt)";1986;"Casio";NO;hades;YES;hades;-;
yellowsb;"Yellow Submarine (Jpn)";1987;"Brother Kougyou";YES;msx;NO;-;-;
yiear;"Yie Ar Kung-Fu (Jpn)";1985;"Konami";YES;msx;NO;-;-;
yieara;"Yie Ar Kung-Fu (Jpn, Alt)";1985;"Konami";NO;yiear;YES;yiear;-;
yieark;"Yie Ar Kung-Fu (Kor)";198?;"Unknown";NO;yiear;YES;yiear;-;
yiear2;"Yie Ar Kung-Fu II - The Emperor Yie-Gah (Jpn)";1985;"Konami";YES;msx;NO;-;-;
yiear2b;"Yie Ar Kung-Fu II - The Emperor Yie-Gah (Jpn, Alt 2)";1985;"Konami";NO;yiear2;YES;yiear2;-;
yiear2a;"Yie Ar Kung-Fu II - The Emperor Yie-Gah (Jpn, Alt)";1985;"Konami";NO;yiear2;YES;yiear2;-;
chima;"Youkai Tantei Chima Chima (Jpn)";1985;"Bothtec";YES;msx;NO;-;-;
pengadvk2;"Yume Tairiku Adventure (Kor, Screen Software)";1988;"Screen Software";NO;pengadv;YES;pengadv;-;
pengadvk1;"Yume Tairiku Adventure (Kor, Zemina)";1987;"Zemina";NO;pengadv;YES;pengadv;-;
zambeze;"Zambeze";2006;"Degora";YES;msx;NO;-;-;
zanac;"Zanac (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
zanaca;"Zanac (Jpn, Alt)";1986;"Pony Canyon";NO;zanac;YES;zanac;-;
zanac2;"Zanac 2nd Version (Jpn)";1987;"Pony Canyon";YES;msx;NO;-;-;
zanac2a;"Zanac 2nd Version (Jpn, Alt)";1987;"Pony Canyon";NO;zanac2;YES;zanac2;-;
zaxxones;"Zaxxon (Electric Software)";1985;"Electric Software";YES;msx;NO;-;-;
zaxxon;"Zaxxon (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
zaxxona;"Zaxxon (Jpn, Alt)";1985;"Pony Canyon";NO;zaxxon;YES;zaxxon;-;
baduk;"Zemmix Baduk Gyosil (Kor)";19??;"Unknown";YES;msx;NO;-;-;
zenji;"Zenji (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
zexasltd;"Zexas Limited (Jpn)";1985;"dB-Soft";YES;msx;NO;-;-;
zexasltdb;"Zexas Limited (Jpn, Alt 2)";1985;"dB-Soft";NO;zexasltd;YES;zexasltd;-;
zexasltda;"Zexas Limited (Jpn, Alt)";1985;"dB-Soft";NO;zexasltd;YES;zexasltd;-;
zombieinc12;"Zombie Incident (v1.2)";2013;"NENEFRANZ";YES;msx;NO;-;-;
zombienear11;"Zombie Near";2011;"Oscar Toledo G.";YES;msx;NO;-;-;
zona0;"Zona 0 (Spa)";1991;"Topo Soft";YES;msx;NO;-;-;
zoom909;"Zoom 909 (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
zoom909k;"Zoom 909 (Kor)";19??;"Prosoft";NO;zoom909;YES;zoom909;-;
msx;"MSX1 System BIOS [BIOS only]";1982;"MSX";YES;-;NO;-;-;

