name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
buccanrs;Buccaneers (set 1);1989;Duintronic;YES;-;NO;-;-;
devilfsh;Devil Fish;1982;Artic;YES;-;NO;-;-;
flyboy;Fly-Boy;1982;Kaneko;YES;-;NO;-;-;
keroppi;Kero Kero Keroppi's Let's Play Together (USA, Version 2.0);1995;American Sammy;YES;-;NO;-;-;
naughtyb;Naughty Boy;1982;Jaleco;YES;-;NO;-;-;
