name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
ryukyu;"Ryuukyuu (Jpn)";1991;"Face";NO;solitarp;YES;solitarp;-;
sslucifr;"S.S. Lucifer - Man Overboard! (Euro)";1994;"Codemasters";YES;-;NO;-;-;
samsho;"Samurai Shodown (USA)";1994;"Takara";YES;-;NO;-;-;
samspir;"Samurai Spirits (Jpn)";1994;"Takara";NO;samsho;YES;samsho;-;
scratchgj;"Scratch Golf (Jpn)";1994;"Vic Tokai";NO;scratchg;YES;scratchg;-;
scratchg;"Scratch Golf (USA)";1994;"Vic Tokai";YES;-;NO;-;-;
sdgundam;"SD Gundam - Winner's History (Jpn)";1995;"Bandai";YES;-;NO;-;-;
sega4in1;"Sega Game Pack 4 in 1 (Euro)";1991;"Sega";YES;-;NO;-;-;
sega4in1p;"Sega Game Pack 4 in 1 (Euro, Prototype)";1991;"Sega";NO;sega4in1;YES;sega4in1;-;
sensible;"Sensible Soccer (Euro)";1994;"Sony Imagesoft";YES;-;NO;-;-;
shadam;"Shadam Crusader - Harukanaru Oukoku (Jpn)";1992;"Sega";NO;defoasis;YES;defoasis;-;
shangh2a;"Shanghai II (Jpn, v0)";1990;"Sunsoft";NO;shangh2;YES;shangh2;-;
shangh2;"Shanghai II (Jpn, v1)";1990;"Sunsoft";YES;-;NO;-;-;
shaqfu;"Shaq Fu (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
shikinjo;"Shikinjou (Jpn)";1991;"Sunsoft";YES;-;NO;-;-;
shinfrcg;"Shining Force Gaiden - Ensei, Jashin no Kuni e (Jpn)";1992;"Sega";YES;-;NO;-;-;
shinfrgf;"Shining Force Gaiden - Final Conflict (Jpn)";1995;"Sega";YES;-;NO;-;-;
shinfrg2;"Shining Force Gaiden II - Jashin no Kakusei (Jpn)";1993;"Sega";NO;shinfrc2;YES;shinfrc2;-;
shinfrc2;"Shining Force II - The Sword of Hajya (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
shinfrc2p4;"Shining Force II - The Sword of Hajya (Prototype, 19940427)";1994;"Sega";NO;shinfrc2;YES;shinfrc2;-;
shinfrc2p3;"Shining Force II - The Sword of Hajya (Prototype, 19940530)";1994;"Sega";NO;shinfrc2;YES;shinfrc2;-;
shinfrc2p2;"Shining Force II - The Sword of Hajya (Prototype, 19940627)";1994;"Sega";NO;shinfrc2;YES;shinfrc2;-;
shinfrc2p1;"Shining Force II - The Sword of Hajya (Prototype, 19940708)";1994;"Sega";NO;shinfrc2;YES;shinfrc2;-;
sidepock;"Side Pocket (USA)";1994;"Data East";YES;-;NO;-;-;
skweek;"Skweek (Jpn)";1991;"Victor Musical Industries";NO;slider;YES;slider;-;
slider;"Slider (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
smashtv;"Smash T.V. (World)";1992;"Flying Edge";YES;-;NO;-;-;
solitair;"Solitaire Funpak (USA)";1994;"Interplay";YES;-;NO;-;-;
solitarp;"Solitaire Poker (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
sonictls;"Sonic and Tails (Jpn)";1993;"Sega";NO;sonicc;YES;sonicc;-;
sonictlss;"Sonic and Tails (Jpn, Jitsuenyou Sample)";1993;"Sega";NO;sonicc;YES;sonicc;-;
sonictl2;"Sonic and Tails 2 (Jpn)";1994;"Sega";NO;sonictri;YES;sonictri;-;
sonicbls;"Sonic Blast (Euro, USA) ~ G Sonic (Jpn)";1996;"Sega";YES;-;NO;-;-;
sonicblsp6;"Sonic Blast (Prototype 611, 19960531, 13.49)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicblsp5;"Sonic Blast (Prototype 74, 19960717, 09.11)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicblsp4;"Sonic Blast (Prototype 806, 19960806, 18.37)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicblsp3;"Sonic Blast (Prototype 821, 19960822, 09.38)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicblsp2;"Sonic Blast (Prototype 827, 19960828, 11.13)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicblsp1;"Sonic Blast (Prototype 94, 19960902, 17.47)";1996;"Sega";NO;sonicbls;YES;sonicbls;-;
sonicc;"Sonic Chaos (Euro, USA, Bra)";199?;"Sega";YES;-;NO;-;-;
sonicdr;"Sonic Drift (Jpn)";1994;"Sega";YES;-;NO;-;-;
sonicdrs;"Sonic Drift (Jpn, Demo Sample)";1994;"Sega";NO;sonicdr;YES;sonicdr;-;
sonicdr2;"Sonic Drift 2 (Jpn, USA)";1995;"Sega";YES;-;NO;-;-;
soniclab;"Sonic Labyrinth (World)";1995;"Sega";YES;-;NO;-;-;
sspin;"Sonic Spinball (Euro, USA)";1993;"Sega";YES;-;NO;-;-;
sspinp20;"Sonic Spinball (Prototype 0307, 19940307, 05.24)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp19;"Sonic Spinball (Prototype 031094, 19940310, 17.41)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp18;"Sonic Spinball (Prototype 031194, 19940311, 12.09)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp17;"Sonic Spinball (Prototype 032194, 19940321, 07.12)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp16;"Sonic Spinball (Prototype 0328, 19940328, 06.54)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp15;"Sonic Spinball (Prototype 0329, 19940329, 07.35)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp14;"Sonic Spinball (Prototype 0330, 19940330, 06.54)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp13;"Sonic Spinball (Prototype 0405, 19940405, 18.07)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp12;"Sonic Spinball (Prototype 0412, 19940412, 07.26)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp11;"Sonic Spinball (Prototype 0413, 19940413, 02.54)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp10;"Sonic Spinball (Prototype 0415, 19940415, 17.33)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp09;"Sonic Spinball (Prototype 0421, 19940421, 05.30)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp08;"Sonic Spinball (Prototype 0427, 19940427, 04.51)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp07;"Sonic Spinball (Prototype 0429, 19940429, 06.01)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp06;"Sonic Spinball (Prototype 0430, 19940429, 21.48)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp04;"Sonic Spinball (Prototype 0505, 19940505, 04.47)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp03;"Sonic Spinball (Prototype 0506, 19940506, 13.04)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp02;"Sonic Spinball (Prototype 0525, 19940525, 13.24)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp01;"Sonic Spinball (Prototype 0530, 19940530, 23.25)";1994;"Sega";NO;sspin;YES;sspin;-;
sspinp05;"Sonic Spinball (Prototype 503B, 19940503, 19.27)";1994;"Sega";NO;sspin;YES;sspin;-;
sonic;"Sonic The Hedgehog (Euro, Jpn, v1)";1991;"Sega";YES;-;NO;-;-;
sonicj;"Sonic The Hedgehog (Jpn, USA, v0)";1991;"Sega";NO;sonic;YES;sonic;-;
sonicp;"Sonic The Hedgehog (World, Prototype)";1991;"Sega";NO;sonic;YES;sonic;-;
sonictri;"Sonic The Hedgehog - Triple Trouble (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
sonictrip;"Sonic The Hedgehog - Triple Trouble (Prototype 0808, 19940808, 18.05)";1994;"Sega";NO;sonictri;YES;sonictri;-;
sonic2d;"Sonic The Hedgehog 2 (Rolling Demo)";1992;"Sega";NO;sonic2;YES;sonic2;-;
sonic2;"Sonic The Hedgehog 2 (World)";1992;"Sega";YES;-;NO;-;-;
sokoban;"Soukoban (Jpn)";1990;"Riverhill Software";YES;-;NO;-;-;
sharrier;"Space Harrier (World)";1991;"Sega";YES;-;NO;-;-;
spidermn;"Spider-Man - Return of the Sinister Six (Euro, USA)";1993;"Flying Edge";YES;-;NO;-;-;
spidxmen;"Spider-Man and the X-Men in Arcade's Revenge (USA)";1992;"Flying Edge";YES;-;NO;-;-;
spidking;"Spider-Man vs. The Kingpin (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
spirou;"Spirou (Euro, Prototype)";199?;"Unknown";YES;-;NO;-;-;
sportill;"Sports Illustrated Championship Football and Baseball (Euro, USA)";1995;"Black Pearl";YES;-;NO;-;-;
sporttrvp12;"Sports Trivia (Prototype, 19950308)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp11;"Sports Trivia (Prototype, 19950309)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp10;"Sports Trivia (Prototype, 19950313)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp09;"Sports Trivia (Prototype, 19950316-1MEG)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp08;"Sports Trivia (Prototype, 19950316-2MEG)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp07;"Sports Trivia (Prototype, 19950317-2MEG)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp06;"Sports Trivia (Prototype, 19950320-2MEG)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sporttrvp05;"Sports Trivia (Prototype, 19950320-QTEST)";1995;"Sega?";NO;sporttrv;YES;sporttrv;-;
sprtrvcep24;"Sports Trivia (Prototype, 19950321-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep23;"Sports Trivia (Prototype, 19950323-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep22;"Sports Trivia (Prototype, 19950323-ALGOTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep21;"Sports Trivia (Prototype, 19950323-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep20;"Sports Trivia (Prototype, 19950327-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep19;"Sports Trivia (Prototype, 19950327-ALGOTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep18;"Sports Trivia (Prototype, 19950329-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep17;"Sports Trivia (Prototype, 19950329-ALGOTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep16;"Sports Trivia (Prototype, 19950329-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep15;"Sports Trivia (Prototype, 19950330-2MEG-D)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep14;"Sports Trivia (Prototype, 19950330-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep13;"Sports Trivia (Prototype, 19950403-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep12;"Sports Trivia (Prototype, 19950403-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep11;"Sports Trivia (Prototype, 19950404-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep10;"Sports Trivia (Prototype, 19950405-2MEG-B)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep09;"Sports Trivia (Prototype, 19950405-2MEG-C)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep08;"Sports Trivia (Prototype, 19950405-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep07;"Sports Trivia (Prototype, 19950406-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep06;"Sports Trivia (Prototype, 19950407-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep05;"Sports Trivia (Prototype, 19950407-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep04;"Sports Trivia (Prototype, 19950411-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep03;"Sports Trivia (Prototype, 19950412-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sporttrvp04;"Sports Trivia (Prototype, 19950425-1MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sporttrvp03;"Sports Trivia (Prototype, 19950425-QTEST)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sporttrvp02;"Sports Trivia (Prototype, 19950427-1MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep02;"Sports Trivia (Prototype, 19950428-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sprtrvcep01;"Sports Trivia (Prototype, 19950502-2MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sporttrvp01;"Sports Trivia (Prototype, 19950504-1MEG)";1995;"Sega?";NO;sprtrvce;YES;sprtrvce;-;
sporttrv;"Sports Trivia (USA)";1995;"Sega?";YES;-;NO;-;-;
sprtrvce;"Sports Trivia - Championship Edition (Euro, USA)";1995;"Sega?";YES;-;NO;-;-;
stng;"Star Trek - The Next Generation (USA)";1994;"Absolute Entertainment";YES;-;NO;-;-;
stgbeyn;"Star Trek Generations - Beyond the Nexus (Euro, USA)";1994;"Absolute Entertainment";YES;-;NO;-;-;
starwars;"Star Wars (Euro)";1993;"U.S. Gold";YES;-;NO;-;-;
starwarsu;"Star Wars (USA)";1993;"U.S. Gold";NO;starwars;YES;starwars;-;
stargate;"Stargate (World)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
sheroa;"Street Hero (USA, Prototype Alt, SMS Mode)";1993;"Innovation Tech";NO;shero;YES;shero;-;
shero;"Street Hero (USA, Prototype, SMS Mode)";1993;"Innovation Tech";YES;-;NO;-;-;
sor;"Streets of Rage (World) ~ Bare Knuckle (Jpn)";1992;"Sega";YES;-;NO;-;-;
sor2;"Streets of Rage II (World) ~ Bare Knuckle II - Shitou e no Chingonka (Jpn)";1993;"Sega";YES;-;NO;-;-;
striker;"Striker (Euro)";1995;"Sega";YES;-;NO;-;-;
sbtank;"Super Battletank (USA)";1992;"Majesco";YES;-;NO;-;-;
supercol;"Super Columns (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
supercolj;"Super Columns (Jpn)";1995;"Sega";NO;supercol;YES;supercol;-;
supercolp7;"Super Columns (Prototype, 19941111)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp6;"Super Columns (Prototype, 19941201)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp5;"Super Columns (Prototype, 19941215)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp4;"Super Columns (Prototype, 19941221)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp3;"Super Columns (Prototype, 19941226)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp2;"Super Columns (Prototype, 19941228)";1994;"Sega";NO;supercol;YES;supercol;-;
supercolp1;"Super Columns (Prototype, 19950106)";1995;"Sega";NO;supercol;YES;supercol;-;
supgolfj;"Super Golf (Jpn)";1991;"Sigma Enterprises";NO;supgolf;YES;supgolf;-;
supgolf;"Super Golf (USA)";1991;"Sage's Creations";YES;-;NO;-;-;
skickoff;"Super Kick Off (Euro, SMS Mode)";1991;"Sega";YES;-;NO;-;-;
smomo3;"Super Momotarou Dentetsu III (Jpn)";1995;"Hudson";YES;-;NO;-;-;
smgp;"Super Monaco GP (Euro, USA, Bra)";1991;"Sega";YES;-;NO;-;-;
smgpj;"Super Monaco GP (Jpn)";1990;"Sega";NO;smgp;YES;smgp;-;
superoff;"Super Off Road (Euro, USA)";1992;"Virgin Interactive";YES;-;NO;-;-;
suprjedi;"Super Return of the Jedi (Euro, USA)";1995;"Black Pearl";YES;-;NO;-;-;
ssinv;"Super Space Invaders (Euro, USA)";1992;"Domark";YES;-;NO;-;-;
stetris;"Super Tetris (Kor, SMS Mode?)";199?;"Unknown";YES;-;NO;-;-;
superman;"Superman - The Man of Steel (Euro)";1993;"Virgin Interactive";YES;-;NO;-;-;
supermanp;"Superman - The Man of Steel (Euro, Prototype)";1993;"Virgin Interactive";NO;superman;YES;superman;-;
surfninj;"Surf Ninjas (USA, Bra)";1993;"Sega";YES;-;NO;-;-;
sylvan;"Sylvan Tale (Jpn)";1995;"Sega";YES;-;NO;-;-;
t2ag;"T2 - The Arcade Game (Euro, USA)";1993;"Arena";YES;-;NO;-;-;
t2agj;"T2 - The Arcade Game (Jpn)";1993;"Acclaim";NO;t2ag;YES;t2ag;-;
tailsadv;"Tails Adventures (World)";1995;"Sega";YES;-;NO;-;-;
tailskyp;"Tails no Skypatrol (Jpn)";1995;"Sega";YES;-;NO;-;-;
taisnmj;"Taisen Mahjong HaoPai (Jpn)";1990;"Sega";YES;-;NO;-;-;
taisnmj2;"Taisen Mahjong HaoPai 2 (Jpn)";1993;"Sega";YES;-;NO;-;-;
daisenrg;"Taisen-gata Daisenryaku G (Jpn)";1991;"SystemSoft";YES;-;NO;-;-;
chasehqj;"Taito Chase H.Q. (Jpn, SMS Mode)";1991;"Taito";NO;chasehq;YES;chasehq;-;
chasehq;"Taito Chase H.Q. (USA, SMS Mode)";1991;"Taito";YES;-;NO;-;-;
talespin;"Tale Spin (Euro, USA)";1993;"Sega";YES;-;NO;-;-;
tamalymp;"Tama and Friends Sanchoume Kouen - Tamalympic (Jpn)";1995;"Sega";YES;-;NO;-;-;
tarot;"Tarot no Yakata (Jpn)";1991;"Sega";YES;-;NO;-;-;
tarzan;"Tarzan - Lord of the Jungle (Euro)";1994;"GameTek";YES;-;NO;-;-;
proyaktl;"Tatakae! Pro Yakyuu Twin League (Jpn)";1995;"Sega";YES;-;NO;-;-;
tazmars;"Taz in Escape from Mars (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
tazmarsp14;"Taz in Escape from Mars (Prototype, 19940511)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp13;"Taz in Escape from Mars (Prototype, 19940810)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp12;"Taz in Escape from Mars (Prototype, 19940812)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp11;"Taz in Escape from Mars (Prototype, 19940814)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp10;"Taz in Escape from Mars (Prototype, 19940819)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp09;"Taz in Escape from Mars (Prototype, 19940823)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp08;"Taz in Escape from Mars (Prototype, 19940829-B)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp07;"Taz in Escape from Mars (Prototype, 19940830)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp06;"Taz in Escape from Mars (Prototype, 19940902)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp05;"Taz in Escape from Mars (Prototype, 19940905-B)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp04;"Taz in Escape from Mars (Prototype, 19940905-C)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp03;"Taz in Escape from Mars (Prototype, 19940906-D)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp02;"Taz in Escape from Mars (Prototype, 19940909-B)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmarsp01;"Taz in Escape from Mars (Prototype, 19940910)";1994;"Sega";NO;tazmars;YES;tazmars;-;
tazmania;"Taz-Mania - The Search for the Lost Seabirds (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
tempojrp9;"Tempo Jr. (Prototype, 19941128)";1994;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp8;"Tempo Jr. (Prototype, 19941205)";1994;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp7;"Tempo Jr. (Prototype, 19941212)";1994;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp6;"Tempo Jr. (Prototype, 19941226)";1994;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp5;"Tempo Jr. (Prototype, 19950117)";1995;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp4;"Tempo Jr. (Prototype, 19950120)";1995;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp3;"Tempo Jr. (Prototype, 19950131)";1995;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp2;"Tempo Jr. (Prototype, 19950206)";1995;"Sega";NO;tempojr;YES;tempojr;-;
tempojrp1;"Tempo Jr. (Prototype, 19950215)";1995;"Sega";NO;tempojr;YES;tempojr;-;
tempojr;"Tempo Jr. (World)";1995;"Sega";YES;-;NO;-;-;
tengenwc;"Tengen World Cup Soccer (Euro, USA)";1993;"Tengen";YES;-;NO;-;-;
term2;"Terminator 2 - Judgment Day (Euro, USA) [Glitchy graphics, use the SMS version, instead!]";1993;"Flying Edge";YES;-;NO;-;-;
tesserae;"Tesserae (Euro, USA)";1993;"GameTek";YES;-;NO;-;-;
addfam;"The Addams Family (World)";1993;"Flying Edge";YES;-;NO;-;-;
advbatmr;"The Adventures of Batman and Robin (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
berensp17;"The Berenstain Bears' Camping Adventure (Prototype, 19940628)";1994;"Sega";NO;berens;YES;berens;-;
berensp16;"The Berenstain Bears' Camping Adventure (Prototype, 19940715-B)";1994;"Sega";NO;berens;YES;berens;-;
berensp15;"The Berenstain Bears' Camping Adventure (Prototype, 19940721)";1994;"Sega";NO;berens;YES;berens;-;
berensp14;"The Berenstain Bears' Camping Adventure (Prototype, 19940722)";1994;"Sega";NO;berens;YES;berens;-;
berensp13;"The Berenstain Bears' Camping Adventure (Prototype, 19940727)";1994;"Sega";NO;berens;YES;berens;-;
berensp12;"The Berenstain Bears' Camping Adventure (Prototype, 19940801)";1994;"Sega";NO;berens;YES;berens;-;
berensp10;"The Berenstain Bears' Camping Adventure (Prototype, 19940811)";1994;"Sega";NO;berens;YES;berens;-;
berensp11;"The Berenstain Bears' Camping Adventure (Prototype, 19940811-A)";1994;"Sega";NO;berens;YES;berens;-;
berensp09;"The Berenstain Bears' Camping Adventure (Prototype, 19940812)";1994;"Sega";NO;berens;YES;berens;-;
berensp08;"The Berenstain Bears' Camping Adventure (Prototype, 19940813)";1994;"Sega";NO;berens;YES;berens;-;
berensp07;"The Berenstain Bears' Camping Adventure (Prototype, 19940814)";1994;"Sega";NO;berens;YES;berens;-;
berensp06;"The Berenstain Bears' Camping Adventure (Prototype, 19940819)";1994;"Sega";NO;berens;YES;berens;-;
berensp05;"The Berenstain Bears' Camping Adventure (Prototype, 19940820)";1994;"Sega";NO;berens;YES;berens;-;
berensp04;"The Berenstain Bears' Camping Adventure (Prototype, 19940824)";1994;"Sega";NO;berens;YES;berens;-;
berensp03;"The Berenstain Bears' Camping Adventure (Prototype, 19940825-B)";1994;"Sega";NO;berens;YES;berens;-;
berensp01;"The Berenstain Bears' Camping Adventure (Prototype, 19940826)";1994;"Sega";NO;berens;YES;berens;-;
berensp02;"The Berenstain Bears' Camping Adventure (Prototype, 19940826-B)";1994;"Sega";NO;berens;YES;berens;-;
berens;"The Berenstain Bears' Camping Adventure (USA)";1994;"Sega";YES;-;NO;-;-;
chessmst;"The Chessmaster (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
excdizzy;"The Excellent Dizzy Collection (Euro, SMS Mode)";1995;"Codemasters";YES;-;NO;-;-;
excdizzyp;"The Excellent Dizzy Collection (Prototype, SMS Mode)";1995;"Codemasters";NO;excdizzy;YES;excdizzy;-;
shinobi;"The GG Shinobi (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
shinobij;"The GG Shinobi (Jpn)";1991;"Sega";NO;shinobi;YES;shinobi;-;
shinobi2;"The GG Shinobi II (World)";1992;"Sega";YES;-;NO;-;-;
crashdum;"The Incredible Crash Dummies (World)";1992;"Acclaim Entertainment";YES;-;NO;-;-;
hulk;"The Incredible Hulk (Euro, USA)";1994;"U.S. Gold";YES;-;NO;-;-;
itchy;"The Itchy and Scratchy Game (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
jungle;"The Jungle Book (Euro)";1994;"Virgin Interactive";YES;-;NO;-;-;
jungleu;"The Jungle Book (USA)";1994;"Virgin Interactive";NO;jungle;YES;jungle;-;
lionking;"The Lion King (Euro)";1994;"Virgin Interactive";YES;-;NO;-;-;
lionkingj;"The Lion King (Jpn)";1995;"Sega";NO;lionking;YES;lionking;-;
lionkingp2;"The Lion King (Prototype, 19940817)";1994;"Virgin Interactive";NO;lionking;YES;lionking;-;
lionkingp3;"The Lion King (Prototype, 19940817-2)";1994;"Virgin Interactive";NO;lionking;YES;lionking;-;
lionkingp1;"The Lion King (Prototype, 19940820)";1994;"Virgin Interactive";NO;lionking;YES;lionking;-;
lionkingu;"The Lion King (USA)";1994;"Virgin Interactive";NO;lionking;YES;lionking;-;
lostwrld;"The Lost World - Jurassic Park (USA)";1997;"Sega";YES;-;NO;-;-;
luckydim;"The Lucky Dime Caper (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
majors;"The Majors Pro Baseball (USA)";1992;"Sega";YES;-;NO;-;-;
ottifant;"The Ottifants (Euro)";1992;"Sega";YES;-;NO;-;-;
proyak91;"The Pro Yakyuu '91 (Jpn)";1991;"Sega";YES;-;NO;-;-;
quizgear;"The Quiz Gear Fight!! (Jpn)";1995;"Sega";YES;-;NO;-;-;
bartvssm;"The Simpsons - Bart vs. The Space Mutants (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
bartvswd;"The Simpsons - Bart vs. The World (World)";1993;"Flying Edge";YES;-;NO;-;-;
bartman;"The Simpsons - Bartman Meets Radioactive Man (USA)";1992;"Flying Edge";YES;-;NO;-;-;
smurfs;"The Smurfs (Euro)";1994;"Infogrames";YES;-;NO;-;-;
smurfs2;"The Smurfs 2 (Euro)";1995;"Infogrames";YES;-;NO;-;-;
termntr;"The Terminator (Euro, USA)";1992;"Virgin Interactive";YES;-;NO;-;-;
tintin;"Tintin in Tibet (Euro)";1996;"Infogrames";YES;-;NO;-;-;
tomjermvj;"Tom and Jerry - The Movie (Jpn)";1993;"Sega";NO;tomjermv;YES;tomjermv;-;
tomjermv;"Tom and Jerry - The Movie (USA)";1993;"Sega";YES;-;NO;-;-;
torarete;"Torarete Tamaru ka!? (Jpn)";1994;"Sega";YES;-;NO;-;-;
truelies;"True Lies (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
ultsoccr;"Ultimate Soccer (Euro, Jpn, Bra)";1993;"Sega";YES;-;NO;-;-;
ustrike;"Urban Strike (Euro, USA)";1995;"Black Pearl";YES;-;NO;-;-;
vampire;"Vampire - Master of Darkness (USA)";1993;"Sega";NO;mastdark;YES;mastdark;-;
vfa;"Virtua Fighter Animation (Euro, USA)";1996;"Sega";YES;-;NO;-;-;
vfmini;"Virtua Fighter Mini (Jpn)";1996;"Sega";NO;vfa;YES;vfa;-;
vrtroop;"VR Troopers (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
wagyan;"Wagyan Land (Jpn)";1991;"Namcot";YES;-;NO;-;-;
wagyana;"Wagyan Land (Jpn, Alt)";1991;"Namcot";NO;wagyan;YES;wagyan;-;
wheelof;"Wheel of Fortune (USA)";1992;"GameTek";YES;-;NO;-;-;
wildsnake;"WildSnake (Prototype / Unreleased)";1994;"Spectrum HoloByte";YES;-;NO;-;-;
